,Alternates,BlockIDs,Condition,Correct,EndTime,ExperimentVersion,HIT,Iteration,Number,OptionOrder,OptionResources,OptionTexts,PageID,PageResources,PageText,PageType,Permutation,Segment,SelectedID,SelectedPosition,SelectedText,StartTime,TrialNumber,UniqueID,Version,Violates,Wordbank,WorkerID,ReactionTime
65,,"[u'485', u'483']",,,1427999530084,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,,,,,202,[u'static/images/stim/dragonfly.png'],fangun means:,,1,,,,,1427999529489,65,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,,A130UW3VJCW7A0,595
66,,"[u'485', u'483']",voice,[False],1427999533412,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,"[u'singular', u'singular']","[u'4', u'5']","[[], []]","[u'fetab', u'sangod']",7,[u'static/images/stim/rhino.png'],Which word is represented by this picture?,Lexical,1,,[u'5'],[1],[u'sangod'],1427999530110,66,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,"[u'words1', u'words1']",A130UW3VJCW7A0,3302
67,,"[u'485', u'483']",,,1427999534040,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,,,,,6,[u'static/images/stim/rhino.png'],fetab means:,,1,,,,,1427999533428,67,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,,A130UW3VJCW7A0,612
68,,"[u'485', u'483']",plural,[False],1427999537014,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,"[u'plural', u'plural']","[u'360', u'361']","[[], []]","[u'semotfa', u'nangipfa']",363,[u'static/images/stim/deer-pl.png'],Which word is represented by this picture?,Lexical,1,,[u'361'],[1],[u'nangipfa'],1427999534059,68,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,"[u'plural_words', u'plural_words']",A130UW3VJCW7A0,2955
69,,"[u'485', u'483']",,,1427999537693,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,,,,,362,[u'static/images/stim/deer-pl.png'],semotfa means:,,1,,,,,1427999537021,69,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,,A130UW3VJCW7A0,672
70,,"[u'485', u'483']",nasal,[True],1427999540965,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,"[u'singular', u'singular']","[u'208', u'209']","[[], []]","[u'tinen', u'lobon']",211,[u'static/images/stim/kangaroo.png'],Which word is represented by this picture?,Lexical,1,,[u'208'],[0],[u'tinen'],1427999537703,70,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,"[u'words2', u'words2']",A130UW3VJCW7A0,3262
71,,"[u'485', u'483']",,,1427999541486,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,,,,,210,[u'static/images/stim/kangaroo.png'],tinen means:,,1,,,,,1427999540980,71,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,,A130UW3VJCW7A0,506
72,,"[u'485', u'483']",nasal,[True],1427999543638,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,"[u'plural', u'singular']","[u'320', u'321']","[[], []]","[u'fangumfa', u'fangun']",323,[u'static/images/stim/dragonfly-pl.png'],Which word is represented by this picture?,Number,1,,[u'320'],[0],[u'fangumfa'],1427999541506,72,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,"[u'words2', u'words2']",A130UW3VJCW7A0,2132
73,,"[u'485', u'483']",,,1427999544137,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,,,,,322,[u'static/images/stim/dragonfly-pl.png'],fangumfa means: ,,1,,,,,1427999543647,73,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,,A130UW3VJCW7A0,490
74,,"[u'485', u'483']",nasal,[True],1427999545520,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,"[u'plural', u'singular']","[u'249', u'248']","[[], []]","[u'tinemfa', u'tinen']",251,[u'static/images/stim/kangaroo.png'],Which word is represented by this picture?,Number,1,,[u'248'],[1],[u'tinen'],1427999544149,74,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,"[u'words2', u'words2']",A130UW3VJCW7A0,1371
75,,"[u'485', u'483']",,,1427999546041,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,,,,,250,[u'static/images/stim/kangaroo.png'],tinen means: ,,1,,,,,1427999545528,75,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,,A130UW3VJCW7A0,513
76,,"[u'485', u'483']",plural,[False],1427999548302,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,"[u'plural', u'plural']","[u'369', u'368']","[[], []]","[u'lotapfa', u'poditfa']",371,[u'static/images/stim/ostrich-pl.png'],Which word is represented by this picture?,Lexical,1,,[u'369'],[0],[u'lotapfa'],1427999546051,76,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,"[u'plural_words', u'plural_words']",A130UW3VJCW7A0,2251
77,,"[u'485', u'483']",,,1427999548872,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,,,,,370,[u'static/images/stim/ostrich-pl.png'],poditfa means:,,1,,,,,1427999548314,77,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,,A130UW3VJCW7A0,558
78,,"[u'485', u'483']",nasal,[True],1427999551154,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,"[u'plural', u'plural']","[u'297', u'296']","[[], []]","[u'pitamfa', u'mepfimfa']",299,[u'static/images/stim/goose-pl.png'],Which word is represented by this picture?,Lexical,1,,[u'296'],[1],[u'mepfimfa'],1427999548891,78,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,"[u'words2', u'words2']",A130UW3VJCW7A0,2263
79,,"[u'485', u'483']",,,1427999551617,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,,,,,298,[u'static/images/stim/goose-pl.png'],mepfimfa means:,,1,,,,,1427999551165,79,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,,A130UW3VJCW7A0,452
80,,"[u'485', u'483']",voice,[True],1427999553266,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,"[u'singular', u'singular']","[u'13', u'12']","[[], []]","[u'dungib', u'bupfud']",15,[u'static/images/stim/tomato.png'],Which word is represented by this picture?,Lexical,1,,[u'12'],[1],[u'bupfud'],1427999551635,80,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,"[u'words1', u'words1']",A130UW3VJCW7A0,1631
81,,"[u'485', u'483']",,,1427999553846,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,,,,,14,[u'static/images/stim/tomato.png'],bupfud means:,,1,,,,,1427999553274,81,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,,A130UW3VJCW7A0,572
82,,"[u'485', u'483']",nasal,[True],1427999556228,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,"[u'singular', u'singular']","[u'204', u'205']","[[], []]","[u'pitang', u'sumen']",207,[u'static/images/stim/xylophone.png'],Which word is represented by this picture?,Lexical,1,,[u'204'],[0],[u'pitang'],1427999553857,82,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,"[u'words2', u'words2']",A130UW3VJCW7A0,2371
83,,"[u'485', u'483']",,,1427999556769,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,,,,,206,[u'static/images/stim/xylophone.png'],pitang means:,,1,,,,,1427999556239,83,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,,A130UW3VJCW7A0,530
84,,"[u'485', u'483']",nasal,[True],1427999559883,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,"[u'plural', u'plural']","[u'285', u'284']","[[], []]","[u'nangumfa', u'pitamfa']",287,[u'static/images/stim/xylophone-pl.png'],Which word is represented by this picture?,Lexical,1,,[u'284'],[1],[u'pitamfa'],1427999556788,84,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,"[u'words2', u'words2']",A130UW3VJCW7A0,3095
85,,"[u'485', u'483']",,,1427999560418,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,,,,,286,[u'static/images/stim/xylophone-pl.png'],pitamfa means:,,1,,,,,1427999559895,85,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,,A130UW3VJCW7A0,523
86,,"[u'485', u'483']",nasal,[True],1427999562203,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,"[u'plural', u'plural']","[u'281', u'280']","[[], []]","[u'buspamfa', u'fangumfa']",283,[u'static/images/stim/dragonfly-pl.png'],Which word is represented by this picture?,Lexical,1,,[u'280'],[1],[u'fangumfa'],1427999560436,86,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,"[u'words2', u'words2']",A130UW3VJCW7A0,1767
87,,"[u'485', u'483']",,,1427999562678,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,,,,,282,[u'static/images/stim/dragonfly-pl.png'],fangumfa means:,,1,,,,,1427999562210,87,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,,A130UW3VJCW7A0,468
88,,"[u'485', u'483']",nasal,[True],1427999565183,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,"[u'singular', u'plural']","[u'256', u'257']","[[], []]","[u'mepfing', u'mepfimfa']",259,[u'static/images/stim/goose.png'],Which word is represented by this picture?,Number,1,,[u'256'],[0],[u'mepfing'],1427999562691,88,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,"[u'words2', u'words2']",A130UW3VJCW7A0,2492
89,,"[u'485', u'483']",,,1427999565753,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,,,,,258,[u'static/images/stim/goose.png'],mepfing means: ,,1,,,,,1427999565190,89,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,,A130UW3VJCW7A0,563
90,,"[u'485', u'483']",both,[True],1427999568413,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,"[u'singular', u'singular']","[u'400', u'401']","[[], []]","[u'pufsit', u'teldus']",403,[u'static/images/stim/flower2.png'],Which word is represented by this picture?,Lexical,1,,[u'400'],[0],[u'pufsit'],1427999565773,90,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,"[u'common_words', u'common_words']",A130UW3VJCW7A0,2640
91,,"[u'485', u'483']",,,1427999568914,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,,,,,402,[u'static/images/stim/flower2.png'],pufsit means:,,1,,,,,1427999568428,91,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,,A130UW3VJCW7A0,486
92,,"[u'485', u'483']",nasal,[True],1427999571966,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,"[u'singular', u'plural']","[u'329', u'328']","[[], []]","[u'tinen', u'tinemfa']",331,[u'static/images/stim/kangaroo-pl.png'],Which word is represented by this picture?,Number,1,,[u'328'],[1],[u'tinemfa'],1427999568933,92,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,"[u'words2', u'words2']",A130UW3VJCW7A0,3033
93,,"[u'485', u'483']",,,1427999572391,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,,,,,330,[u'static/images/stim/kangaroo-pl.png'],tinemfa means: ,,1,,,,,1427999571973,93,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,,A130UW3VJCW7A0,418
94,,"[u'485', u'483']",voice,[False],1427999575432,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,"[u'singular', u'singular']","[u'9', u'8']","[[], []]","[u'poneb', u'dungib']",11,[u'static/images/stim/owl.png'],Which word is represented by this picture?,Lexical,1,,[u'9'],[0],[u'poneb'],1427999572401,94,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,"[u'words1', u'words1']",A130UW3VJCW7A0,3031
95,,"[u'485', u'483']",,,1427999576223,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,,,,,10,[u'static/images/stim/owl.png'],dungib means:,,1,,,,,1427999575448,95,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,,A130UW3VJCW7A0,775
96,,"[u'485', u'483']",nasal,[True],1427999578670,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,"[u'plural', u'plural']","[u'293', u'292']","[[], []]","[u'pitamfa', u'buspamfa']",295,[u'static/images/stim/iron-pl.png'],Which word is represented by this picture?,Lexical,1,,[u'292'],[1],[u'buspamfa'],1427999576241,96,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,"[u'words2', u'words2']",A130UW3VJCW7A0,2429
97,,"[u'485', u'483']",,,1427999579205,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,,,,,294,[u'static/images/stim/iron-pl.png'],buspamfa means:,,1,,,,,1427999578676,97,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,,A130UW3VJCW7A0,529
98,,"[u'485', u'483']",nasal,[True],1427999580882,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,"[u'plural', u'plural']","[u'288', u'289']","[[], []]","[u'tinemfa', u'nangumfa']",291,[u'static/images/stim/kangaroo-pl.png'],Which word is represented by this picture?,Lexical,1,,[u'288'],[0],[u'tinemfa'],1427999579215,98,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,"[u'words2', u'words2']",A130UW3VJCW7A0,1667
99,,"[u'485', u'483']",,,1427999581289,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,,,,,290,[u'static/images/stim/kangaroo-pl.png'],tinemfa means:,,1,,,,,1427999580890,99,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,,A130UW3VJCW7A0,399
100,,"[u'485', u'483']",plural,[False],1427999584713,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,"[u'plural', u'plural']","[u'364', u'365']","[[], []]","[u'lotapfa', u'funepfa']",367,[u'static/images/stim/apple-pl.png'],Which word is represented by this picture?,Lexical,1,,[u'365'],[1],[u'funepfa'],1427999581299,100,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,"[u'plural_words', u'plural_words']",A130UW3VJCW7A0,3414
101,,"[u'485', u'483']",,,1427999585417,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,,,,,366,[u'static/images/stim/apple-pl.png'],lotapfa means:,,1,,,,,1427999584728,101,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,,A130UW3VJCW7A0,689
102,,"[u'485', u'483']",nasal,[True],1427999587814,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,"[u'singular', u'singular']","[u'213', u'212']","[[], []]","[u'lobon', u'buspang']",215,[u'static/images/stim/iron.png'],Which word is represented by this picture?,Lexical,1,,[u'212'],[1],[u'buspang'],1427999585437,102,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,"[u'words2', u'words2']",A130UW3VJCW7A0,2377
103,,"[u'485', u'483']",,,1427999588245,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,,,,,214,[u'static/images/stim/iron.png'],buspang means:,,1,,,,,1427999587821,103,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,,A130UW3VJCW7A0,424
104,,"[u'485', u'483']",nasal,[True],1427999590686,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,"[u'singular', u'plural']","[u'325', u'324']","[[], []]","[u'pitang', u'pitamfa']",327,[u'static/images/stim/xylophone-pl.png'],Which word is represented by this picture?,Number,1,,[u'324'],[1],[u'pitamfa'],1427999588256,104,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,"[u'words2', u'words2']",A130UW3VJCW7A0,2430
105,,"[u'485', u'483']",,,1427999591291,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,,,,,326,[u'static/images/stim/xylophone-pl.png'],pitamfa means: ,,1,,,,,1427999590694,105,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,,A130UW3VJCW7A0,597
106,,"[u'485', u'483']",nasal,[True],1427999593463,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,"[u'singular', u'singular']","[u'217', u'216']","[[], []]","[u'demding', u'mepfing']",219,[u'static/images/stim/goose.png'],Which word is represented by this picture?,Lexical,1,,[u'216'],[1],[u'mepfing'],1427999591315,106,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,"[u'words2', u'words2']",A130UW3VJCW7A0,2148
107,,"[u'485', u'483']",,,1427999593973,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,,,,,218,[u'static/images/stim/goose.png'],mepfing means:,,1,,,,,1427999593476,107,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,,A130UW3VJCW7A0,497
108,,"[u'485', u'483']",nasal,[True],1427999596184,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,"[u'singular', u'plural']","[u'337', u'336']","[[], []]","[u'mepfing', u'mepfimfa']",339,[u'static/images/stim/goose-pl.png'],Which word is represented by this picture?,Number,1,,[u'336'],[1],[u'mepfimfa'],1427999593992,108,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,"[u'words2', u'words2']",A130UW3VJCW7A0,2192
109,,"[u'485', u'483']",,,1427999596768,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,,,,,338,[u'static/images/stim/goose-pl.png'],mepfimfa means: ,,1,,,,,1427999596192,109,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,,A130UW3VJCW7A0,576
110,,"[u'485', u'483']",nasal,[True],1427999599333,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,"[u'plural', u'singular']","[u'253', u'252']","[[], []]","[u'buspamfa', u'buspang']",255,[u'static/images/stim/iron.png'],Which word is represented by this picture?,Number,1,,[u'252'],[1],[u'buspang'],1427999596778,110,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,"[u'words2', u'words2']",A130UW3VJCW7A0,2555
111,,"[u'485', u'483']",,,1427999599761,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,,,,,254,[u'static/images/stim/iron.png'],buspang means: ,,1,,,,,1427999599341,111,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,,A130UW3VJCW7A0,420
112,,"[u'485', u'483']",nasal,[True],1427999602402,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,"[u'singular', u'singular']","[u'201', u'200']","[[], []]","[u'lobon', u'fangun']",203,[u'static/images/stim/dragonfly.png'],Which word is represented by this picture?,Lexical,1,,[u'200'],[1],[u'fangun'],1427999599772,112,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,"[u'words2', u'words2']",A130UW3VJCW7A0,2630
113,,"[u'485', u'483']",,,1427999602886,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,,,,,202,[u'static/images/stim/dragonfly.png'],fangun means:,,1,,,,,1427999602416,113,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,,A130UW3VJCW7A0,470
114,,"[u'485', u'483']",plural,[False],1427999606015,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,"[u'plural', u'plural']","[u'377', u'376']","[[], []]","[u'siputfa', u'funepfa']",379,[u'static/images/stim/hornet-pl.png'],Which word is represented by this picture?,Lexical,1,,[u'377'],[0],[u'siputfa'],1427999602905,114,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,"[u'plural_words', u'plural_words']",A130UW3VJCW7A0,3110
115,,"[u'485', u'483']",,,1427999606569,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,,,,,378,[u'static/images/stim/hornet-pl.png'],funepfa means:,,1,,,,,1427999606023,115,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,,A130UW3VJCW7A0,546
116,,"[u'485', u'483']",voice,[False],1427999608881,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,"[u'singular', u'singular']","[u'17', u'16']","[[], []]","[u'poneb', u'sangod']",19,[u'static/images/stim/foot.png'],Which word is represented by this picture?,Lexical,1,,[u'17'],[0],[u'poneb'],1427999606582,116,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,"[u'words1', u'words1']",A130UW3VJCW7A0,2299
117,,"[u'485', u'483']",,,1427999609400,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,,,,,18,[u'static/images/stim/foot.png'],sangod means:,,1,,,,,1427999608888,117,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,,A130UW3VJCW7A0,512
118,,"[u'485', u'483']",voice,[True],1427999612564,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,"[u'singular', u'singular']","[u'0', u'1']","[[], []]","[u'tamdid', u'dungib']",3,[u'static/images/stim/egg.png'],Which word is represented by this picture?,Lexical,1,,[u'0'],[0],[u'tamdid'],1427999609409,118,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,"[u'words1', u'words1']",A130UW3VJCW7A0,3155
119,,"[u'485', u'483']",,,1427999613110,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,,,,,2,[u'static/images/stim/egg.png'],tamdid means:,,1,,,,,1427999612580,119,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,,A130UW3VJCW7A0,530
120,,"[u'485', u'483']",nasal,[True],1427999619111,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,"[u'singular', u'plural']","[u'240', u'241']","[[], []]","[u'fangun', u'fangumfa']",243,[u'static/images/stim/dragonfly.png'],Which word is represented by this picture?,Number,1,,[u'240'],[0],[u'fangun'],1427999613128,120,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,"[u'words2', u'words2']",A130UW3VJCW7A0,5983
121,,"[u'485', u'483']",,,1427999620267,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,,,,,242,[u'static/images/stim/dragonfly.png'],fangun means: ,,1,,,,,1427999619124,121,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,,A130UW3VJCW7A0,1143
122,,"[u'485', u'483']",nasal,[True],1427999622641,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,"[u'plural', u'singular']","[u'332', u'333']","[[], []]","[u'buspamfa', u'buspang']",335,[u'static/images/stim/iron-pl.png'],Which word is represented by this picture?,Number,1,,[u'332'],[0],[u'buspamfa'],1427999620288,122,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,"[u'words2', u'words2']",A130UW3VJCW7A0,2353
123,,"[u'485', u'483']",,,1427999623338,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,,,,,334,[u'static/images/stim/iron-pl.png'],buspamfa means: ,,1,,,,,1427999622652,123,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,,A130UW3VJCW7A0,686
124,,"[u'485', u'483']",both,[True],1427999626239,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,"[u'singular', u'singular']","[u'404', u'405']","[[], []]","[u'nimol', u'teldus']",407,[u'static/images/stim/hourglass.png'],Which word is represented by this picture?,Lexical,1,,[u'404'],[0],[u'nimol'],1427999623350,124,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,"[u'common_words', u'common_words']",A130UW3VJCW7A0,2889
125,,"[u'485', u'483']",,,1427999626763,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,,,,,406,[u'static/images/stim/hourglass.png'],nimol means:,,1,,,,,1427999626246,125,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,,A130UW3VJCW7A0,517
126,,"[u'485', u'483']",plural,[True],1427999630305,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,"[u'plural', u'plural']","[u'372', u'373']","[[], []]","[u'ditfapfa', u'bangupfa']",375,[u'static/images/stim/mushroom-pl.png'],Which word is represented by this picture?,Lexical,1,,[u'372'],[0],[u'ditfapfa'],1427999626773,126,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,"[u'plural_words', u'plural_words']",A130UW3VJCW7A0,3532
127,,"[u'485', u'483']",,,1427999631157,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,,,,,374,[u'static/images/stim/mushroom-pl.png'],ditfapfa means:,,1,,,,,1427999630322,127,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,,A130UW3VJCW7A0,835
128,,"[u'485', u'483']",nasal,[False],1427999634210,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,"[u'plural', u'singular']","[u'245', u'244']","[[], []]","[u'pitamfa', u'pitang']",247,[u'static/images/stim/xylophone.png'],Which word is represented by this picture?,Number,1,,[u'245'],[0],[u'pitamfa'],1427999631178,128,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,"[u'words2', u'words2']",A130UW3VJCW7A0,3032
129,,"[u'485', u'483']",,,1427999634974,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,2,,,,,246,[u'static/images/stim/xylophone.png'],pitang means: ,,1,,,,,1427999634216,129,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,,A130UW3VJCW7A0,758
130,,"[u'485', u'483']",nasal,[True],1427999636923,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,3,"[u'plural', u'singular']","[u'249', u'248']","[[], []]","[u'tinemfa', u'tinen']",251,[u'static/images/stim/kangaroo.png'],Which word is represented by this picture?,Number,1,,[u'248'],[1],[u'tinen'],1427999634999,130,A130UW3VJCW7A0:35H6S234SA0PQU0C2W9VXHPHUZR65D,0,,"[u'words2', u'words2']",A130UW3VJCW7A0,1924
